Čo sa však týka povinnosti vyhradiť tento druh pomoci pre prípad začatia činnosti u mladých rybárov alebo nahradenia plavidla po jeho úplnej strate, Francúzsko takisto uviedlo vo svojej odpovedi z 21. decembra 2001, že z tohto hľadiska došlo k poskytnutiu pomoci tejto kategórie v súlade s platnými ustanoveniami Spoločenstva.	In addition, with regard to the requirement to restrict such aid to first purchases by young fishermen and the replacement of vessels following total loss, France also indicated in its reply dated 21 December 2001 that this aid was granted in accordance with the Community provisions in force.	formal
To by ma zaujímalo, akému vtáčikovi asi patrí.”	I can probably tell you what kind of bird that is.*	informal
- To som trochu prehnal.	- That's a little much, huh?	informal
Naľakal si sa, však?	Bet I scared you, right?	informal
Celkový profil nežiaducich reakcií bol u vyše 600 pediatrických pacientov liečených sertralínom všeobecne podobný profilu, ktorý sa pozoroval v štúdiách u dospelých.	In over 600 paediatric patients treated with sertraline, the overall profile of adverse reactions was generally similar to that seen in adult studies.	formal
Bunky nášho tela sú tak znova lepšie zásobené a sú preto schopné plniť rozmanité úlohy. Vedia tak napríklad bojovať proti chorobám a bolestiam, hojiť rany, zabezpečovať energiu pre náš telesný i duševný výkon alebo opäť obnoviť náš celkový pocit blaha.	The body’s cells are increasingly better supplied and start carrying out their many tasks such as: fighting disease and pain, healing wounds, providing energy for physical and mental performance or even re-establishing a general sense of well-being.	formal
Možné účinky na reprodukciu zmenami neurokinínovej regulácie nie sú známe.	The potential effects on reproduction of alterations in neurokinin regulation are unknown.	formal
Jeho partner je opodiaľ.	And its partner is over there.	informal
Farbiarska šnúra z plochej kože 14mm prírodná 8m	Tracking leather leash flat leather 14mm nature 8m	informal
Pred 2 týždňami 10:30 xHamster skupina, babičky, dedko, orgie	2 weeks ago 10:30 xHamster cougar, group, granny, grandpa, orgy	informal
- Sieťový vypínač pre nulovú spotrebu energie.	- Power supply switch for zero Steam Coffee Makers	informal
To zjednodušuje pochopenie toho, kto napísal, ktorá kópia a ktorá kópia bola prvá.	This makes it easier to understand who has written which copy and which copy came first.	formal
Alice Springs: Hodinová predpoveď počasia	Alice Springs: Hourly weather forecast	informal
Presnejšie: ovocie.	In other words: fruitful.	informal
Webová prezentácia bola spustená:: Akné	Website launched:: Acne treatment	informal
Za posledné roky sa do značnej miery rozšírili automatické preklady, ale výskum a vývoj v tejto oblasti je stále príliš pomalý a nejed­notný na to, aby vyriešil včas naše jazykové problémy.	Indeed, in the last few years, automatic translation has improved considerably. Nevertheless, research and development are still much too slow and fragmented to solve our language problems in time.	formal
Začiatkom roku 2007 sa v meste odohrala séria samovražedných útokov.	A string of suicide bombings struck the city in early 2007.	formal
Budú ťa kopať, potom ťa zbijú	They'll kick you, then they beat you,	informal
Aktivita Slovné hry - pridané ďalšie abecedy (Slovenská a Srbská)	Activity Word games - added new alphabets (Serbian and Slovak)	informal
(40) Vodná politika spoločenstva by mala byť s ohľadom na prevenciu a reguláciu znečistenia založená na kombinovanom prístupe používajúcom reguláciu znečistenia pri zdroji prostredníctvom stanovenia limitných hodnôt emisií a environmentálnych noriem kvality.	(40) With regard to pollution prevention and control, Community water policy should be based on a combined approach using control of pollution at source through the setting of emission limit values and of environmental quality standards.	formal
Toto je pekná a jednoduchá flash hra, kde musíš chrániť tvoje územie, tak že... Hrať hru Pridané: 11.12.2007najhranejšie online hry	This is nice and simple flash game where you have to protect the territory by killing as much... Play game Added: 11.12.2007most played online games	informal
Takisto zmení jeho štruktúru a farbu, čím sa stáva jasným, pružným a klišé ako surové vaječné biele.	It will also change its texture and color, becoming clear, stretchy, and slippery like raw egg whites.	formal
Z tej drevenej lavice, na ktorej sedím ma príšerne bolí zadok.	This milk crate I’m sitting on is hurting my ass.	informal
Ak je dodržaná všeobecná zásada stanovená v článku 3 ods. 1 písm. f), členské štáty môžu ustanoviť, že obdobie 10 týždňov sa môže predĺžiť pod podmienkou, že navrhovateľ poskytne oznámenie o svojom zámere uzavrieť ponuku najmenej dva týždne vopred.	Provided that the general principle laid down in Article 3(1)(f) is respected, Member States may provide that the period of 10 weeks may be extended on condition that the offeror gives at least two weeks' notice of his/her intention of closing the bid.	formal
Prečo je pre vás cukor zlý?	So why is sugar bad for you?	informal
Pri hľadaní, budete mať možnosť dozvedieť sa, či váš navrhovaný dodávateľ si zaslúži svoje soli alebo ak by mala byť ignorovaná.	With a search, you will be able to learn if your proposed supplier deserves his salt or if he should be ignored.	formal
Obchody predávajúce tovar Just Flight	Aircraft by Just Flight	informal
",,No chceš povedať, že si vysoký?"""	Seriously, are you high?”	formal
Prečo postup?	Why the procedure?	informal
Na vzniku astmy sa podieľa aj genetická predispozícia.	There is also a genetic predisposition to developing asthma.	formal
Hlavné mesto Port-au-Prince bolo úplne zničené.	Much of the capital city of Port-au-Prince was destroyed.	formal
Všetky funkčné emisie neionizujúceho žiarenia počas nastavovania, prevádzky a čistenia sa musia obmedziť na úrovne, ktoré nemajú na ľudí nepriaznivé účinky.	All function-related non-ionizing radiation emissions during setting, operation and cleaning must be limited to levels that are not harmful to people.	formal
Keď Drew odpovedal, že nie, dvere otvorila.	If Jeb says no, the door is open.	informal
Nechcem ťa strašiť alebo niečo podobné.	I don't want to scare you here or anything.	informal
Vytvoriť a uložiť viaceré rozhranie rozloženie konfigurácie pre single - a dual-monitor systémov.	Create and save multiple interface layout configurations for single- and dual-monitor systems.	formal
Debian -- Podrobnosti balíka libgvnc-1.0-0-dbg v wheezy preskočiť navigáciu	Debian -- Details of package libvarconf-1.0-7-dbg in wheezy skip the navigation	informal
⚓ Kategórie: v prdeli zozadu lizz tayler explodovať od jej zadok dostať hlavu sexy lizz tayler	⚓ Categories: fucked from behind lizz tayler explode from her butt getting a head sexy lizz tayler	informal
Hneď, kým nie je neskoro!	Now, before it's too late!	informal
Pomôže Trumpovi aj v ďalších voľbách?	Will you support Trump in the next election?	formal
V každom meste, pracujeme so spoľahlivým miestne kvetinárstvo, ako je to v prípade Wisconsin Menomonee Falls.	In each city, we work with reliable local florists as is the case with Wisconsin Menomonee Falls.	formal
Tí, ktorí trpia nadváhou alebo obezitou sú na vyššie riziko vzniku osteoporózy, než tí, ktorí sú v zdravej hmotnosti rozsahu.	Those who are overweight or obese are at a higher risk of developing osteoporosis than those who are within a healthy weight range.	formal
Tak počkať Katty.	Whoa, Cathy.	informal
Orkambi obsahuje dve liečivá, lumakaftor a ivakaftor.	Orkambi contains two active substances, lumacaftor and ivacaftor.	formal
Áno, už si spomínam.	Yeah, now I remember.	informal
Po návrate si umyte ošetrené miesta mydlom a vodou.	After returning wash treated areas with soap and water.	formal
On je ten posledný, ktorý by sa mal báť strojov.	So my wife is terrified of the machines.	informal
Nathan... Počul si vôbec slovo z toho, čo som povedala?	Nathan...have you heard a word I've said?	informal
Začni s jasným cieľom.	Start with a clear target.	formal
Addo: predpoveď počasia na víkend	Addo: Hourly weather forecast	informal
Pozrime sa na to znovu .	Now look again at this .	informal
Väčšina lekárskych študenti súhlasia s tým, že množstvo materiálu potrebné počas prvých dvoch rokov pred-klinická štúdia je exponenciálne vyššia ako záťaž počas bakalárske školy.	Most medical students agree that the amount of material required during the first two years of pre-clinical study is exponentially higher than the workload during undergraduate school.	formal
Tie vytvárajú skvelé pamiatky pre turistov k návšteve.	These make the perfect souvenir for visiting tourists.	formal
Wellness je pekné, súčasťou... viac	Waynesville is a beautiful, qua... more	informal
Takže prakticky všetko, čo potrebujete.	practically anything you need.	informal
Catherization môže byť tiež použitá na rozšírenie zúženej cievy, ale postup nie je preukázať prežitie výhody pre psov s ťažkými formami ochorenia.	Catherization may also be used to widen the narrowed vessels, but the procedure does not demonstrate survival advantages for dogs with severe forms of the disease.	formal
V týchto časoch zaujímavé zmeny, milióny ľudí na celom svete sa snažia nájsť ich osobné pravdy - pravda, že sa bude udržiavať je vďaka svojej súčasnej chvíľu a cez čo môže budúcnosť priniesť.	In these interesting times of change, millions of people the world over are struggling to find their personal truth - a truth that will sustain them through their present moments and through whatever the future may bring.	formal
(37) Bude vychádzať zo stanoviska Poradného výboru pre odbornú prípravu týkajúceho sa „Spoločnej vízie pre kvalitnú a účinnú učňovskú prípravu a učenie sa na pracovisku“ prijatého 2. decembra 2016.	(37) To be built on the Opinion of the Advisory Committee on Vocational Training on ‘A Shared Vision for Quality and Effective Apprenticeships and Work-based Learning’ adopted on 2 December 2016.	formal
V tomto zmysle treba znovu objaviť encykliku Humanae vitae (porov. 10 – 14) a apoštolskú exhortáciu Familiaris consortio (porov. 14; 28 – 35), aby sa opätovne prebudila ochota k plodeniu, ktorá je v kontraste s často nepriateľskou mentalitou voči životu...	In this sense, the teaching of the Encyclical Humanae Vitae (cf. 1014) and the Apostolic Exhortation Familiaris Consortio (cf. 14;2835) ought to be taken up anew, in order to counter a mentality that is often hostile to life...	formal
Pri výskyte ktoréhokoľvek z nižšie uvedených stavov/rizikových faktorov je potrebné zvážiť prospech užívania COC v porovnaní s možnými rizikami u každej ženy zvlášť a tieto riziká s ňou prediskutovať predtým, než sa rozhodne začať liek užívať.	If any of the conditions/risk factors mentioned below is present, the benefits of COC use should be weighed against the possible risks for each individual woman and discussed with the woman before she decides to start using it.	formal
